Anchor,A,B,Label
Numerical Analysis,Machine Learning,Multimedia,A
Numerical Analysis,Mathematical Software,Computer Science and Game Theory,B
Numerical Analysis,Multiagent Systems,Formal Languages and Automata Theory,0
Numerical Analysis,Multimedia,Computational Complexity,B
Numerical Analysis,Multimedia,Mathematical Software,B
Numerical Analysis,Operating Systems,Computation and Language,A
Numerical Analysis,Operating Systems,Formal Languages and Automata Theory,0
Numerical Analysis,Operating Systems,Information Theory,A
Numerical Analysis,Programming Languages,Computational Complexity,B
Numerical Analysis,Programming Languages,Multimedia,B
Numerical Analysis,Robotics,Networking and Internet Architecture,0
Numerical Analysis,Sound,Computational Complexity,B
Numerical Analysis,Sound,Formal Languages and Automata Theory,A
Operating Systems,Computational Geometry,Networking and Internet Architecture,B
Operating Systems,Computer Science and Game Theory,Symbolic Computation,0
Operating Systems,Cryptography and Security,Information Retrieval,A
Operating Systems,Cryptography and Security,Networking and Internet Architecture,0
Operating Systems,Cryptography and Security,Symbolic Computation,A
Operating Systems,Databases,Digital Libraries,0
Operating Systems,Databases,Multiagent Systems,B
Operating Systems,Databases,Software Engineering,0
Operating Systems,Databases,Systems and Control,B
Operating Systems,Discrete Mathematics,Artificial Intelligence,0
Operating Systems,Discrete Mathematics,Computational Geometry,0
Operating Systems,"Distributed, Parallel, and Cluster Computing",Human-Computer Interaction,B
Operating Systems,"Distributed, Parallel, and Cluster Computing",Information Retrieval,A
Operating Systems,"Distributed, Parallel, and Cluster Computing",Numerical Analysis,A
Operating Systems,Formal Languages and Automata Theory,Numerical Analysis,0
Operating Systems,Graphics,Artificial Intelligence,A
Operating Systems,Hardware Architecture,Information Theory,A
Operating Systems,Hardware Architecture,Logic in Computer Science,A
Operating Systems,Information Theory,Mathematical Software,0
Operating Systems,Machine Learning,Information Retrieval,0
Operating Systems,Multiagent Systems,Computation and Language,A
Operating Systems,Multiagent Systems,"Distributed, Parallel, and Cluster Computing",A
Operating Systems,Programming Languages,Computer Vision and Pattern Recognition,0
Operating Systems,Robotics,Numerical Analysis,A
Operating Systems,Robotics,Software Engineering,A
Operating Systems,Software Engineering,Networking and Internet Architecture,B
Operating Systems,Sound,Logic in Computer Science,0
Operating Systems,Sound,Multimedia,B
Operating Systems,Systems and Control,Symbolic Computation,A
Programming Languages,Computation and Language,Graphics,A
Programming Languages,Computation and Language,Networking and Internet Architecture,A
Programming Languages,Computational Complexity,Computer Science and Game Theory,A
Programming Languages,Computational Complexity,Symbolic Computation,A
Programming Languages,Computer Vision and Pattern Recognition,Computational Complexity,B
Programming Languages,Cryptography and Security,Computational Complexity,B
Programming Languages,Databases,Computer Vision and Pattern Recognition,0
Programming Languages,Databases,Software Engineering,0
Programming Languages,Discrete Mathematics,Cryptography and Security,B
Programming Languages,"Distributed, Parallel, and Cluster Computing",Machine Learning,A
Programming Languages,"Distributed, Parallel, and Cluster Computing",Numerical Analysis,A
Programming Languages,Formal Languages and Automata Theory,Artificial Intelligence,A
Programming Languages,Formal Languages and Automata Theory,Logic in Computer Science,A
Programming Languages,Formal Languages and Automata Theory,Mathematical Software,A
Programming Languages,Human-Computer Interaction,Computation and Language,0
Programming Languages,Human-Computer Interaction,Graphics,0
Programming Languages,Human-Computer Interaction,Software Engineering,0
Programming Languages,Information Retrieval,Symbolic Computation,0
Programming Languages,Logic in Computer Science,Information Retrieval,A
Programming Languages,Machine Learning,Cryptography and Security,0
Programming Languages,Machine Learning,Information Theory,0
Programming Languages,Machine Learning,Networking and Internet Architecture,A
Programming Languages,Machine Learning,Numerical Analysis,A
Programming Languages,Operating Systems,Computational Complexity,B
Programming Languages,Operating Systems,Information Theory,A
Programming Languages,Robotics,Computational Geometry,B
Programming Languages,Robotics,Computer Science and Game Theory,0
Programming Languages,Robotics,Logic in Computer Science,B
Programming Languages,Robotics,Networking and Internet Architecture,0
Programming Languages,Sound,Software Engineering,0
Programming Languages,Systems and Control,Artificial Intelligence,0
Robotics,Artificial Intelligence,Symbolic Computation,A
Robotics,Computation and Language,Computational Geometry,A
Robotics,Computation and Language,Cryptography and Security,A
Robotics,Computational Geometry,Artificial Intelligence,B
Robotics,Computer Science and Game Theory,Symbolic Computation,A
Robotics,Computer Vision and Pattern Recognition,Information Retrieval,A
Robotics,Cryptography and Security,Numerical Analysis,A
Robotics,Databases,Human-Computer Interaction,B
Robotics,Digital Libraries,Formal Languages and Automata Theory,B
Robotics,Discrete Mathematics,Numerical Analysis,0
Robotics,Discrete Mathematics,Systems and Control,B
Robotics,"Distributed, Parallel, and Cluster Computing",Formal Languages and Automata Theory,A
Robotics,"Distributed, Parallel, and Cluster Computing",Machine Learning,A
Robotics,"Distributed, Parallel, and Cluster Computing",Systems and Control,B
Robotics,Formal Languages and Automata Theory,Information Theory,A
Robotics,Formal Languages and Automata Theory,Numerical Analysis,A
Robotics,Hardware Architecture,Computer Vision and Pattern Recognition,A
Robotics,Hardware Architecture,Digital Libraries,A
Robotics,Hardware Architecture,Mathematical Software,A
Robotics,Human-Computer Interaction,Computer Science and Game Theory,A
Robotics,Human-Computer Interaction,Symbolic Computation,A
Robotics,Information Theory,Computer Science and Game Theory,0
Robotics,Information Theory,Graphics,B
Robotics,Information Theory,Systems and Control,B
Robotics,Logic in Computer Science,Computational Complexity,A
Robotics,Machine Learning,Logic in Computer Science,B
Robotics,Multimedia,Computational Complexity,A
Robotics,Multimedia,Graphics,A
Robotics,Programming Languages,Computational Geometry,0
Robotics,Programming Languages,Formal Languages and Automata Theory,B
Robotics,Programming Languages,Logic in Computer Science,B
Robotics,Programming Languages,Multimedia,B
Robotics,Programming Languages,Networking and Internet Architecture,B
Robotics,Programming Languages,Numerical Analysis,0
Robotics,Programming Languages,Symbolic Computation,0
Robotics,Software Engineering,Artificial Intelligence,B
Robotics,Software Engineering,Multimedia,B
Robotics,Systems and Control,Mathematical Software,A
Software Engineering,Computation and Language,Computational Complexity,A
Software Engineering,Computational Geometry,Cryptography and Security,B
Software Engineering,Computer Science and Game Theory,Numerical Analysis,0
Software Engineering,Computer Vision and Pattern Recognition,Computational Complexity,A
Software Engineering,Databases,Computation and Language,A
Software Engineering,Digital Libraries,Information Retrieval,A
Software Engineering,Digital Libraries,Programming Languages,A
Software Engineering,Discrete Mathematics,Artificial Intelligence,0
Software Engineering,Graphics,Mathematical Software,0
Software Engineering,Hardware Architecture,Information Theory,0
Software Engineering,Hardware Architecture,Robotics,0
Software Engineering,Human-Computer Interaction,Multimedia,0
Software Engineering,Logic in Computer Science,Networking and Internet Architecture,0
Software Engineering,Multiagent Systems,Artificial Intelligence,A
Software Engineering,Multiagent Systems,Formal Languages and Automata Theory,A
Software Engineering,Multiagent Systems,Operating Systems,B
Software Engineering,Multimedia,Graphics,0
Software Engineering,Multimedia,Symbolic Computation,0
Software Engineering,Operating Systems,Cryptography and Security,0
Software Engineering,Operating Systems,Graphics,A
Software Engineering,Operating Systems,Mathematical Software,A
Software Engineering,Programming Languages,Sound,A
Software Engineering,Robotics,Computer Science and Game Theory,A
Software Engineering,Robotics,Graphics,A
Software Engineering,Sound,Artificial Intelligence,0
Software Engineering,Sound,Graphics,0
Software Engineering,Sound,Symbolic Computation,0
Software Engineering,Systems and Control,Numerical Analysis,A
Sound,Artificial Intelligence,Symbolic Computation,0
Sound,Computation and Language,Computational Geometry,0
Sound,Computational Complexity,Symbolic Computation,0
Sound,Computer Science and Game Theory,Numerical Analysis,0
Sound,Databases,Digital Libraries,B
Sound,Databases,Logic in Computer Science,0
Sound,Databases,Mathematical Software,0
Sound,Databases,Operating Systems,0
Sound,Databases,Software Engineering,0
Sound,Discrete Mathematics,Artificial Intelligence,0
Sound,Discrete Mathematics,"Distributed, Parallel, and Cluster Computing",0
Sound,Discrete Mathematics,Human-Computer Interaction,B
Sound,Discrete Mathematics,Programming Languages,0
Sound,Formal Languages and Automata Theory,Computer Science and Game Theory,0
Sound,Formal Languages and Automata Theory,Graphics,B
Sound,Graphics,Numerical Analysis,A
Sound,Hardware Architecture,Computer Science and Game Theory,A
Sound,Hardware Architecture,Networking and Internet Architecture,A
Sound,Hardware Architecture,Robotics,B
Sound,Information Theory,Computational Complexity,0
Sound,Logic in Computer Science,Computational Complexity,0
Sound,Logic in Computer Science,Symbolic Computation,0
Sound,Machine Learning,Computational Complexity,A
Sound,Machine Learning,Cryptography and Security,A
Sound,Machine Learning,Symbolic Computation,A
Sound,Machine Learning,Systems and Control,A
Sound,Mathematical Software,Computational Complexity,0
Sound,Multiagent Systems,Artificial Intelligence,B
Sound,Multiagent Systems,Formal Languages and Automata Theory,0
Sound,Multiagent Systems,Mathematical Software,0
Sound,Multimedia,Cryptography and Security,A
Sound,Multimedia,Mathematical Software,A
Sound,Multimedia,Systems and Control,A
Sound,Networking and Internet Architecture,Symbolic Computation,0
Sound,Programming Languages,Computational Complexity,0
Sound,Programming Languages,Computational Geometry,0
Sound,Programming Languages,Human-Computer Interaction,B
Sound,Programming Languages,Multimedia,B
Sound,Robotics,Computer Science and Game Theory,A
Sound,Robotics,Computer Vision and Pattern Recognition,A
Sound,Software Engineering,Networking and Internet Architecture,0
Symbolic Computation,Computation and Language,Software Engineering,A
Symbolic Computation,Computer Vision and Pattern Recognition,Numerical Analysis,0
